name,file,line,type,comment
visit_Subscript,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf.py,464,method,
visit_List,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf.py,470,method,
visit_Tuple,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf.py,476,method,
AnfTransformer,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf.py,89,class,Performs the conversion to A-normal form (ANF).
transform,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf.py,527,function,Converts the given node to A-normal form (ANF).
exec_expected_result,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf_test.py,40,function,
assert_same_ast,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf_test.py,60,method,
assert_body_anfs_as_expected,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf_test.py,67,method,
assert_body_anfs_as_expected,../tensorflow/tensorflow/python/autograph/pyct/common_transformers/anf_test.py,440,method,
simple_function,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,23,function,Docstring.
nested_functions,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,28,function,Docstring.
function_with_print,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,37,function,
simple_method,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,46,method,
method_with_print,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,49,method,
SimpleClass,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,44,class,
function_with_multiline_call,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,53,function,Docstring.
basic_decorator,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,61,function,
decorated_function,../tensorflow/tensorflow/python/autograph/pyct/testing/basic_definitions.py,67,function,
sample,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,33,method,
NodeSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,30,class,
StatementSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,39,class,
ExpressionSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,49,class,
CompareSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,58,class,
BinaryOpSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,71,class,
UnaryOpSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,83,class,
NameSampler,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,87,class,
generate_statement,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,105,method,"Generate a statement node, dispatching to the correct class method."
sample_node_list,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,124,method,Generate a list of statements of random length.
generate_Name,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,140,method,
generate_BinOp,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,145,method,
generate_Compare,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,151,method,
generate_UnaryOp,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,155,method,
generate_expression,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,160,method,
generate_Assign,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,167,method,Generate an Assign node.
generate_If,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,177,method,Generate an If node.
generate_While,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,196,method,Generate a While node.
generate_Call,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,207,method,
generate_Return,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,210,method,
generate_Print,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,213,method,
generate_FunctionDef,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,216,method,Generate a FunctionDef node.
CodeGenerator,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,98,class,Generate random syntactically-valid Python ASTs.
generate_random_functiondef,../tensorflow/tensorflow/python/autograph/pyct/testing/codegen.py,233,function,
wrapping_decorator,../tensorflow/tensorflow/python/autograph/pyct/testing/decorators.py,24,function,
standalone_decorator,../tensorflow/tensorflow/python/autograph/pyct/testing/decorators.py,33,function,
functional_decorator,../tensorflow/tensorflow/python/autograph/pyct/testing/decorators.py,41,function,
dtype,../tensorflow/tensorflow/python/keras/metrics.py,240,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,243,method,Returns the serializable config of the metric.
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,247,method,Resets all of the metric state variables.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,256,method,Accumulates statistics for the metric.
result,../tensorflow/tensorflow/python/keras/metrics.py,276,method,Computes and returns the metric value tensor.
add_weight,../tensorflow/tensorflow/python/keras/metrics.py,286,method,Adds state variable. Only for use by subclasses.
Metric,../tensorflow/tensorflow/python/keras/metrics.py,82,class,Encapsulates metric logic and state.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,342,method,Accumulates statistics for computing the metric.
result,../tensorflow/tensorflow/python/keras/metrics.py,400,method,
Reduce,../tensorflow/tensorflow/python/keras/metrics.py,323,class,Encapsulates metrics that perform a reduce operation on the values.
Sum,../tensorflow/tensorflow/python/keras/metrics.py,414,class,Computes the (weighted) sum of the given values.
Mean,../tensorflow/tensorflow/python/keras/metrics.py,451,class,Computes the (weighted) mean of the given values.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,535,method,Accumulates metric statistics.
get_config,../tensorflow/tensorflow/python/keras/metrics.py,565,method,
MeanRelativeError,../tensorflow/tensorflow/python/keras/metrics.py,493,class,Computes the mean relative error by normalizing with the given values.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,588,method,Accumulates metric statistics.
get_config,../tensorflow/tensorflow/python/keras/metrics.py,622,method,
from_config,../tensorflow/tensorflow/python/keras/metrics.py,636,function,
MeanMetricWrapper,../tensorflow/tensorflow/python/keras/metrics.py,572,class,Wraps a stateless metric function with the Mean metric.
Accuracy,../tensorflow/tensorflow/python/keras/metrics.py,646,class,Calculates how often predictions equals labels.
BinaryAccuracy,../tensorflow/tensorflow/python/keras/metrics.py,688,class,Calculates how often predictions matches binary labels.
CategoricalAccuracy,../tensorflow/tensorflow/python/keras/metrics.py,733,class,Calculates how often predictions matches one-hot labels.
SparseCategoricalAccuracy,../tensorflow/tensorflow/python/keras/metrics.py,785,class,Calculates how often predictions matches integer labels.
TopKCategoricalAccuracy,../tensorflow/tensorflow/python/keras/metrics.py,836,class,Computes how often targets are in the top `K` predictions.
SparseTopKCategoricalAccuracy,../tensorflow/tensorflow/python/keras/metrics.py,875,class,Computes how often integer targets are in the top `K` predictions.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,941,method,Accumulates the metric statistics.
result,../tensorflow/tensorflow/python/keras/metrics.py,961,method,
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,968,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,973,method,
FalsePositives,../tensorflow/tensorflow/python/keras/metrics.py,980,class,Calculates the number of false positives.
FalseNegatives,../tensorflow/tensorflow/python/keras/metrics.py,1029,class,Calculates the number of false negatives.
TrueNegatives,../tensorflow/tensorflow/python/keras/metrics.py,1078,class,Calculates the number of true negatives.
TruePositives,../tensorflow/tensorflow/python/keras/metrics.py,1127,class,Calculates the number of true positives.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,1267,method,Accumulates true positive and false positive statistics.
result,../tensorflow/tensorflow/python/keras/metrics.py,1293,method,
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,1298,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1303,method,
Precision,../tensorflow/tensorflow/python/keras/metrics.py,1176,class,Computes the precision of the predictions with respect to the labels.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,1392,method,Accumulates true positive and false negative statistics.
result,../tensorflow/tensorflow/python/keras/metrics.py,1418,method,
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,1423,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1428,method,
Recall,../tensorflow/tensorflow/python/keras/metrics.py,1314,class,Computes the recall of the predictions with respect to the labels.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,1476,method,Accumulates confusion matrix statistics.
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,1501,method,
SensitivitySpecificityBase,../tensorflow/tensorflow/python/keras/metrics.py,1439,class,Abstract base class for computing sensitivity and specificity.
result,../tensorflow/tensorflow/python/keras/metrics.py,1590,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1598,method,
SensitivityAtSpecificity,../tensorflow/tensorflow/python/keras/metrics.py,1531,class,Computes best sensitivity where specificity is >= specified value.
result,../tensorflow/tensorflow/python/keras/metrics.py,1665,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1673,method,
SpecificityAtSensitivity,../tensorflow/tensorflow/python/keras/metrics.py,1608,class,Computes best specificity where sensitivity is >= specified value.
result,../tensorflow/tensorflow/python/keras/metrics.py,1735,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1743,method,
PrecisionAtRecall,../tensorflow/tensorflow/python/keras/metrics.py,1683,class,Computes best precision where recall is >= specified value.
result,../tensorflow/tensorflow/python/keras/metrics.py,1805,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,1813,method,
RecallAtPrecision,../tensorflow/tensorflow/python/keras/metrics.py,1750,class,Computes best recall where precision is >= specified value.
thresholds,../tensorflow/tensorflow/python/keras/metrics.py,1987,method,The thresholds used for evaluating AUC.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,2033,method,Accumulates confusion matrix statistics.
interpolate_pr_auc,../tensorflow/tensorflow/python/keras/metrics.py,2093,method,Interpolation formula inspired by section 4 of Davis & Goadrich 2006.
result,../tensorflow/tensorflow/python/keras/metrics.py,2174,method,
reset_states,../tensorflow/tensorflow/python/keras/metrics.py,2226,method,
get_config,../tensorflow/tensorflow/python/keras/metrics.py,2235,method,
AUC,../tensorflow/tensorflow/python/keras/metrics.py,1821,class,Computes the approximate AUC (Area under the curve) via a Riemann sum.
CosineSimilarity,../tensorflow/tensorflow/python/keras/metrics.py,2256,class,Computes the cosine similarity between the labels and predictions.
MeanAbsoluteError,../tensorflow/tensorflow/python/keras/metrics.py,2306,class,Computes the mean absolute error between the labels and predictions.
MeanAbsolutePercentageError,../tensorflow/tensorflow/python/keras/metrics.py,2342,class,Computes the mean absolute percentage error between `y_true` and `y_pred`.
MeanSquaredError,../tensorflow/tensorflow/python/keras/metrics.py,2378,class,Computes the mean squared error between `y_true` and `y_pred`.
MeanSquaredLogarithmicError,../tensorflow/tensorflow/python/keras/metrics.py,2414,class,Computes the mean squared logarithmic error between `y_true` and `y_pred`.
Hinge,../tensorflow/tensorflow/python/keras/metrics.py,2450,class,Computes the hinge metric between `y_true` and `y_pred`.
SquaredHinge,../tensorflow/tensorflow/python/keras/metrics.py,2485,class,Computes the squared hinge metric between `y_true` and `y_pred`.
CategoricalHinge,../tensorflow/tensorflow/python/keras/metrics.py,2523,class,Computes the categorical hinge metric between `y_true` and `y_pred`.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,2587,method,Accumulates root mean squared error statistics.
result,../tensorflow/tensorflow/python/keras/metrics.py,2608,method,
RootMeanSquaredError,../tensorflow/tensorflow/python/keras/metrics.py,2558,class,Computes root mean squared error metric between `y_true` and `y_pred`.
LogCoshError,../tensorflow/tensorflow/python/keras/metrics.py,2613,class,Computes the logarithm of the hyperbolic cosine of the prediction error.
Poisson,../tensorflow/tensorflow/python/keras/metrics.py,2649,class,Computes the Poisson metric between `y_true` and `y_pred`.
KLDivergence,../tensorflow/tensorflow/python/keras/metrics.py,2685,class,Computes Kullback-Leibler divergence metric between `y_true` and `y_pred`.
update_state,../tensorflow/tensorflow/python/keras/metrics.py,2782,method,Accumulates the confusion matrix statistics.
